FilmoId,WdLien
2494,http://www.wikidata.org/entity/Q726419
29,http://www.wikidata.org/entity/Q735383
298,http://www.wikidata.org/entity/Q747551
3117,http://www.wikidata.org/entity/Q754304
29485,http://www.wikidata.org/entity/Q761688
2329,http://www.wikidata.org/entity/Q776623
2300,http://www.wikidata.org/entity/Q813724
2457,http://www.wikidata.org/entity/Q850338
279,http://www.wikidata.org/entity/Q863013
282,http://www.wikidata.org/entity/Q896103
302,http://www.wikidata.org/entity/Q916078
32710,http://www.wikidata.org/entity/Q981032
269,http://www.wikidata.org/entity/Q1094020
292,http://www.wikidata.org/entity/Q1114038
2603,http://www.wikidata.org/entity/Q1138968
2419,http://www.wikidata.org/entity/Q1140611
33239,http://www.wikidata.org/entity/Q1171405
28669,http://www.wikidata.org/entity/Q1214242
27000,http://www.wikidata.org/entity/Q1215753
2508,http://www.wikidata.org/entity/Q1215976
3284,http://www.wikidata.org/entity/Q1304578
2326,http://www.wikidata.org/entity/Q1367163
2787,http://www.wikidata.org/entity/Q1574008
2733,http://www.wikidata.org/entity/Q1661961
3090,http://www.wikidata.org/entity/Q1850843
2550,http://www.wikidata.org/entity/Q1961750
3144,http://www.wikidata.org/entity/Q2002159
243,http://www.wikidata.org/entity/Q2246766
27045,http://www.wikidata.org/entity/Q2268134
245,http://www.wikidata.org/entity/Q2496784
2983,http://www.wikidata.org/entity/Q2546045
22776,http://www.wikidata.org/entity/Q2618864
27308,http://www.wikidata.org/entity/Q2748742
27,http://www.wikidata.org/entity/Q3032288
2657,http://www.wikidata.org/entity/Q3040932
2832,http://www.wikidata.org/entity/Q3192486
22854,http://www.wikidata.org/entity/Q3203966
2848,http://www.wikidata.org/entity/Q3208111
24559,http://www.wikidata.org/entity/Q3208156
2426,http://www.wikidata.org/entity/Q3211821
2957,http://www.wikidata.org/entity/Q3234282
29267,http://www.wikidata.org/entity/Q3234375
2724,http://www.wikidata.org/entity/Q3234838
238,http://www.wikidata.org/entity/Q3284530
23212,http://www.wikidata.org/entity/Q3295700
32030,http://www.wikidata.org/entity/Q3500360
235,http://www.wikidata.org/entity/Q3532873
2783,http://www.wikidata.org/entity/Q3553238
22744,http://www.wikidata.org/entity/Q3686647
27532,http://www.wikidata.org/entity/Q3794523
3092,http://www.wikidata.org/entity/Q3795903
3070,http://www.wikidata.org/entity/Q3838075
31815,http://www.wikidata.org/entity/Q3964250
23981,http://www.wikidata.org/entity/Q3987191
24299,http://www.wikidata.org/entity/Q3990476
3296,http://www.wikidata.org/entity/Q4656758
3241,http://www.wikidata.org/entity/Q5185236
2325,http://www.wikidata.org/entity/Q5212720
30,http://www.wikidata.org/entity/Q5372649
29592,http://www.wikidata.org/entity/Q6728414
29677,http://www.wikidata.org/entity/Q6752123
32430,http://www.wikidata.org/entity/Q7722269
33306,http://www.wikidata.org/entity/Q7772526
27907,http://www.wikidata.org/entity/Q12125305
31410,http://www.wikidata.org/entity/Q15613578
2449,http://www.wikidata.org/entity/Q16670960
29978,http://www.wikidata.org/entity/Q18275569
25206,http://www.wikidata.org/entity/Q18379276
26542,http://www.wikidata.org/entity/Q18633901
32789,http://www.wikidata.org/entity/Q18636599
3109,http://www.wikidata.org/entity/Q23755175
28307,http://www.wikidata.org/entity/Q61937878
2621,http://www.wikidata.org/entity/Q18416
3270,http://www.wikidata.org/entity/Q40895
2302,http://www.wikidata.org/entity/Q43051
15846,http://www.wikidata.org/entity/Q126281
212,http://www.wikidata.org/entity/Q129283
159,http://www.wikidata.org/entity/Q170564
1568,http://www.wikidata.org/entity/Q279284
2267,http://www.wikidata.org/entity/Q331617
1926,http://www.wikidata.org/entity/Q372514
16469,http://www.wikidata.org/entity/Q375073
22147,http://www.wikidata.org/entity/Q378066
15947,http://www.wikidata.org/entity/Q380803
1968,http://www.wikidata.org/entity/Q382307
1870,http://www.wikidata.org/entity/Q463927
200,http://www.wikidata.org/entity/Q496255
2103,http://www.wikidata.org/entity/Q505135
21079,http://www.wikidata.org/entity/Q544780
1767,http://www.wikidata.org/entity/Q553649
22149,http://www.wikidata.org/entity/Q579608
1906,http://www.wikidata.org/entity/Q647665
2212,http://www.wikidata.org/entity/Q651982
16445,http://www.wikidata.org/entity/Q669498
16846,http://www.wikidata.org/entity/Q697524
1956,http://www.wikidata.org/entity/Q741167
1907,http://www.wikidata.org/entity/Q741878
1910,http://www.wikidata.org/entity/Q846679
196,http://www.wikidata.org/entity/Q847545
1993,http://www.wikidata.org/entity/Q866120
16351,http://www.wikidata.org/entity/Q889386
19200,http://www.wikidata.org/entity/Q910705
2165,http://www.wikidata.org/entity/Q913311
21942,http://www.wikidata.org/entity/Q919716
2009,http://www.wikidata.org/entity/Q940014
1965,http://www.wikidata.org/entity/Q947098
1593,http://www.wikidata.org/entity/Q956293
1820,http://www.wikidata.org/entity/Q1134041
2249,http://www.wikidata.org/entity/Q1134678
207,http://www.wikidata.org/entity/Q1169586
2242,http://www.wikidata.org/entity/Q1171440
1688,http://www.wikidata.org/entity/Q1193290
19100,http://www.wikidata.org/entity/Q1197463
1856,http://www.wikidata.org/entity/Q1198794
22,http://www.wikidata.org/entity/Q1214836
1912,http://www.wikidata.org/entity/Q1215865
18146,http://www.wikidata.org/entity/Q1216030
16763,http://www.wikidata.org/entity/Q1243640
2174,http://www.wikidata.org/entity/Q1323132
224,http://www.wikidata.org/entity/Q1336260
1971,http://www.wikidata.org/entity/Q1412513
2238,http://www.wikidata.org/entity/Q1435973
2005,http://www.wikidata.org/entity/Q1532392
2002,http://www.wikidata.org/entity/Q1620244
1909,http://www.wikidata.org/entity/Q1624413
22335,http://www.wikidata.org/entity/Q1895210
191,http://www.wikidata.org/entity/Q1961769
1799,http://www.wikidata.org/entity/Q2103576
1594,http://www.wikidata.org/entity/Q2118787
1834,http://www.wikidata.org/entity/Q2215067
22471,http://www.wikidata.org/entity/Q2246567
1959,http://www.wikidata.org/entity/Q2298679
15771,http://www.wikidata.org/entity/Q2352138
1970,http://www.wikidata.org/entity/Q2377738
18455,http://www.wikidata.org/entity/Q2438744
2233,http://www.wikidata.org/entity/Q2456917
19297,http://www.wikidata.org/entity/Q2515304
16,http://www.wikidata.org/entity/Q2605765
17721,http://www.wikidata.org/entity/Q2620336
1772,http://www.wikidata.org/entity/Q2718952
1798,http://www.wikidata.org/entity/Q2873170
1808,http://www.wikidata.org/entity/Q3015278
16854,http://www.wikidata.org/entity/Q3047084
1706,http://www.wikidata.org/entity/Q3080512
18,http://www.wikidata.org/entity/Q3201970
1652,http://www.wikidata.org/entity/Q3211405
16245,http://www.wikidata.org/entity/Q3222618
16340,http://www.wikidata.org/entity/Q3225490
16373,http://www.wikidata.org/entity/Q3338613
17500,http://www.wikidata.org/entity/Q3460360
16380,http://www.wikidata.org/entity/Q3469669
19945,http://www.wikidata.org/entity/Q3491327
22245,http://www.wikidata.org/entity/Q3540987
16430,http://www.wikidata.org/entity/Q3829059
22145,http://www.wikidata.org/entity/Q3860044
181,http://www.wikidata.org/entity/Q4155609
1581,http://www.wikidata.org/entity/Q4188860
217,http://www.wikidata.org/entity/Q4315388
22395,http://www.wikidata.org/entity/Q4660708
1604,http://www.wikidata.org/entity/Q7750014
16010,http://www.wikidata.org/entity/Q7758773
16817,http://www.wikidata.org/entity/Q10266301
16286,http://www.wikidata.org/entity/Q11340366
20025,http://www.wikidata.org/entity/Q16652911
16569,http://www.wikidata.org/entity/Q21527617
17391,http://www.wikidata.org/entity/Q21647024
165,http://www.wikidata.org/entity/Q22000082
22274,http://www.wikidata.org/entity/Q23023832
169,http://www.wikidata.org/entity/Q23899195
17643,http://www.wikidata.org/entity/Q41786646
18823,http://www.wikidata.org/entity/Q49829007
2029,http://www.wikidata.org/entity/Q2345
2142,http://www.wikidata.org/entity/Q18407
2065,http://www.wikidata.org/entity/Q24980
2173,http://www.wikidata.org/entity/Q60072
83184,http://www.wikidata.org/entity/Q107226
751,http://www.wikidata.org/entity/Q186341
973,http://www.wikidata.org/entity/Q208632
93336,http://www.wikidata.org/entity/Q251910
81100,http://www.wikidata.org/entity/Q252409
8967,http://www.wikidata.org/entity/Q262977
7584,http://www.wikidata.org/entity/Q320384
92152,http://www.wikidata.org/entity/Q389466
6921,http://www.wikidata.org/entity/Q392424
81265,http://www.wikidata.org/entity/Q467078
97421,http://www.wikidata.org/entity/Q492289
767,http://www.wikidata.org/entity/Q516310
712,http://www.wikidata.org/entity/Q627942
878,http://www.wikidata.org/entity/Q636697
90,http://www.wikidata.org/entity/Q646389
79977,http://www.wikidata.org/entity/Q785709
81,http://www.wikidata.org/entity/Q797589
7640,http://www.wikidata.org/entity/Q824784
941,http://www.wikidata.org/entity/Q827179
737,http://www.wikidata.org/entity/Q847841
94036,http://www.wikidata.org/entity/Q879174
900,http://www.wikidata.org/entity/Q934970
78310,http://www.wikidata.org/entity/Q942958
8377,http://www.wikidata.org/entity/Q976061
82836,http://www.wikidata.org/entity/Q1032266
68305,http://www.wikidata.org/entity/Q1046576
9062,http://www.wikidata.org/entity/Q1060241
6985,http://www.wikidata.org/entity/Q1177405
68169,http://www.wikidata.org/entity/Q1184127
79266,http://www.wikidata.org/entity/Q1193443
8944,http://www.wikidata.org/entity/Q1194500
846,http://www.wikidata.org/entity/Q1196346
8902,http://www.wikidata.org/entity/Q1196741
891,http://www.wikidata.org/entity/Q1348177
94465,http://www.wikidata.org/entity/Q1394447
7632,http://www.wikidata.org/entity/Q1413403
93076,http://www.wikidata.org/entity/Q1446749
773,http://www.wikidata.org/entity/Q1498124
8361,http://www.wikidata.org/entity/Q1542071
7064,http://www.wikidata.org/entity/Q1581723
916,http://www.wikidata.org/entity/Q1799948
82708,http://www.wikidata.org/entity/Q1873753
77865,http://www.wikidata.org/entity/Q2067143
855,http://www.wikidata.org/entity/Q2253973
871,http://www.wikidata.org/entity/Q2549036
80786,http://www.wikidata.org/entity/Q2972046
8686,http://www.wikidata.org/entity/Q2983544
7963,http://www.wikidata.org/entity/Q3003732
9643,http://www.wikidata.org/entity/Q3073310
7311,http://www.wikidata.org/entity/Q3156673
7653,http://www.wikidata.org/entity/Q3201466
76738,http://www.wikidata.org/entity/Q3213713
89454,http://www.wikidata.org/entity/Q3220218
87,http://www.wikidata.org/entity/Q3225438
7536,http://www.wikidata.org/entity/Q3225937
93,http://www.wikidata.org/entity/Q3226126
7935,http://www.wikidata.org/entity/Q3226787
81997,http://www.wikidata.org/entity/Q3227148
81688,http://www.wikidata.org/entity/Q3228263
94081,http://www.wikidata.org/entity/Q3230533
9212,http://www.wikidata.org/entity/Q3231153
69,http://www.wikidata.org/entity/Q3231616
745,http://www.wikidata.org/entity/Q3232384
93722,http://www.wikidata.org/entity/Q3271133
79812,http://www.wikidata.org/entity/Q3283027
7020,http://www.wikidata.org/entity/Q3532519
96224,http://www.wikidata.org/entity/Q3535624
8409,http://www.wikidata.org/entity/Q3549460
6874,http://www.wikidata.org/entity/Q3562958
68229,http://www.wikidata.org/entity/Q3567672
70,http://www.wikidata.org/entity/Q3702446
91531,http://www.wikidata.org/entity/Q3823510
89943,http://www.wikidata.org/entity/Q3854511
7591,http://www.wikidata.org/entity/Q3927586
97374,http://www.wikidata.org/entity/Q3978099
73342,http://www.wikidata.org/entity/Q4662223
94032,http://www.wikidata.org/entity/Q4822461
72557,http://www.wikidata.org/entity/Q5100171
91489,http://www.wikidata.org/entity/Q5421423
89772,http://www.wikidata.org/entity/Q6297094
8441,http://www.wikidata.org/entity/Q6448183
860,http://www.wikidata.org/entity/Q6746214
8459,http://www.wikidata.org/entity/Q7033318
88994,http://www.wikidata.org/entity/Q7574448
94001,http://www.wikidata.org/entity/Q8050902
96052,http://www.wikidata.org/entity/Q12124986
872,http://www.wikidata.org/entity/Q12126555
7319,http://www.wikidata.org/entity/Q12138157
70893,http://www.wikidata.org/entity/Q13633088
89007,http://www.wikidata.org/entity/Q16661816
69037,http://www.wikidata.org/entity/Q16966046
6927,http://www.wikidata.org/entity/Q17450903
94137,http://www.wikidata.org/entity/Q18287634
7102,http://www.wikidata.org/entity/Q19363558
7819,http://www.wikidata.org/entity/Q21044241
94034,http://www.wikidata.org/entity/Q23899911
8093,http://www.wikidata.org/entity/Q30750223
69855,http://www.wikidata.org/entity/Q59682459
90522,http://www.wikidata.org/entity/Q33109
81853,http://www.wikidata.org/entity/Q77853749
56456,http://www.wikidata.org/entity/Q127367
6144,http://www.wikidata.org/entity/Q133488
51095,http://www.wikidata.org/entity/Q151596
56551,http://www.wikidata.org/entity/Q196184
52125,http://www.wikidata.org/entity/Q216153
62436,http://www.wikidata.org/entity/Q217294
62437,http://www.wikidata.org/entity/Q247854
509,http://www.wikidata.org/entity/Q248289
528,http://www.wikidata.org/entity/Q257818
68163,http://www.wikidata.org/entity/Q260379
5478,http://www.wikidata.org/entity/Q387868
58689,http://www.wikidata.org/entity/Q450392
624,http://www.wikidata.org/entity/Q470916
53690,http://www.wikidata.org/entity/Q490204
554,http://www.wikidata.org/entity/Q503638
5636,http://www.wikidata.org/entity/Q527826
6427,http://www.wikidata.org/entity/Q570966
59947,http://www.wikidata.org/entity/Q582147
615,http://www.wikidata.org/entity/Q607090
529,http://www.wikidata.org/entity/Q678972
62532,http://www.wikidata.org/entity/Q759225
62442,http://www.wikidata.org/entity/Q909461
58430,http://www.wikidata.org/entity/Q922402
661,http://www.wikidata.org/entity/Q927048
6332,http://www.wikidata.org/entity/Q929151
6147,http://www.wikidata.org/entity/Q941279
68159,http://www.wikidata.org/entity/Q954874
54,http://www.wikidata.org/entity/Q998377
503,http://www.wikidata.org/entity/Q1088798
627,http://www.wikidata.org/entity/Q1122281
6122,http://www.wikidata.org/entity/Q1141873
6103,http://www.wikidata.org/entity/Q1145745
5767,http://www.wikidata.org/entity/Q1166264
5923,http://www.wikidata.org/entity/Q1198059
6197,http://www.wikidata.org/entity/Q1219825
5685,http://www.wikidata.org/entity/Q1306396
6140,http://www.wikidata.org/entity/Q1307054
5331,http://www.wikidata.org/entity/Q1360398
53881,http://www.wikidata.org/entity/Q1413292
62456,http://www.wikidata.org/entity/Q1449248
53879,http://www.wikidata.org/entity/Q1485385
6139,http://www.wikidata.org/entity/Q1498136
5276,http://www.wikidata.org/entity/Q1543027
6264,http://www.wikidata.org/entity/Q1547964
5820,http://www.wikidata.org/entity/Q1631789
680,http://www.wikidata.org/entity/Q1750118
6015,http://www.wikidata.org/entity/Q1810886
50,http://www.wikidata.org/entity/Q1905968
56,http://www.wikidata.org/entity/Q1914536
5619,http://www.wikidata.org/entity/Q1962809
518,http://www.wikidata.org/entity/Q1990204
55730,http://www.wikidata.org/entity/Q2125545
655,http://www.wikidata.org/entity/Q2162104
580,http://www.wikidata.org/entity/Q2165092
6100,http://www.wikidata.org/entity/Q2235380
536,http://www.wikidata.org/entity/Q2296238
62493,http://www.wikidata.org/entity/Q2300440
63526,http://www.wikidata.org/entity/Q2318429
68165,http://www.wikidata.org/entity/Q2404801
5118,http://www.wikidata.org/entity/Q2521232
638,http://www.wikidata.org/entity/Q2545805
55246,http://www.wikidata.org/entity/Q2558010
6648,http://www.wikidata.org/entity/Q2594316
5357,http://www.wikidata.org/entity/Q2657806
62496,http://www.wikidata.org/entity/Q2943636
62534,http://www.wikidata.org/entity/Q3001382
51,http://www.wikidata.org/entity/Q3027599
62583,http://www.wikidata.org/entity/Q3204769
5321,http://www.wikidata.org/entity/Q3208593
6134,http://www.wikidata.org/entity/Q3209142
636,http://www.wikidata.org/entity/Q3209715
5821,http://www.wikidata.org/entity/Q3227864
6756,http://www.wikidata.org/entity/Q3260961
62,http://www.wikidata.org/entity/Q3273612
5878,http://www.wikidata.org/entity/Q3416461
5751,http://www.wikidata.org/entity/Q3463988
4995,http://www.wikidata.org/entity/Q3546639
60573,http://www.wikidata.org/entity/Q3715556
4951,http://www.wikidata.org/entity/Q3794682
6410,http://www.wikidata.org/entity/Q3795344
55532,http://www.wikidata.org/entity/Q3796466
6064,http://www.wikidata.org/entity/Q3830982
62510,http://www.wikidata.org/entity/Q4101775
51751,http://www.wikidata.org/entity/Q4930192
55528,http://www.wikidata.org/entity/Q6466474
58894,http://www.wikidata.org/entity/Q6511326
6644,http://www.wikidata.org/entity/Q7715606
53,http://www.wikidata.org/entity/Q7727084
5620,http://www.wikidata.org/entity/Q7732144
66477,http://www.wikidata.org/entity/Q7811164
6298,http://www.wikidata.org/entity/Q7961732
6153,http://www.wikidata.org/entity/Q11898442
587,http://www.wikidata.org/entity/Q12006339
6005,http://www.wikidata.org/entity/Q12311523
5632,http://www.wikidata.org/entity/Q15850483
56736,http://www.wikidata.org/entity/Q16029070
62673,http://www.wikidata.org/entity/Q18340934
6484,http://www.wikidata.org/entity/Q22000236
63555,http://www.wikidata.org/entity/Q30750223
6754,http://www.wikidata.org/entity/Q55237838
10007,http://www.wikidata.org/entity/Q107894
1058,http://www.wikidata.org/entity/Q174284
97424,http://www.wikidata.org/entity/Q200091
1142,http://www.wikidata.org/entity/Q232217
98525,http://www.wikidata.org/entity/Q273686
